hospital_id,department_name,department_count
771183,"Hals-, Nasen-, Ohrenheilkunde",292
771183,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",97
771184,Kardiologie,4987
771184,Gastroenterologie,4504
771184,Geburtshilfe,3969
771184,Unfallchirurgie,3346
771184,Pädiatrie,2572
771184,Allgemeine Chirurgie,2459
771184,Urologie,2452
771184,Dermatologie,2244
771184,Frauenheilkunde und Geburtshilfe,890
771184,Nephrologie,478
771184,Kinderchirurgie,293
771184,Augenheilkunde,220
771184,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",106
771184,"Hals-, Nasen-, Ohrenheilkunde",98
771186,Innere Medizin,2987
771186,Unfallchirurgie,2146
771186,Allgemeine Chirurgie,953
771186,Frauenheilkunde und Geburtshilfe/ohne Differenzierung nach Schwerpunkten (II),724
771186,Frauenheilkunde und Geburtshilfe/ohne Differenzierung nach Schwerpunkten (III),688
771186,Innere Medizin/Schwerpunkt Geriatrie,149
771186,Frauenheilkunde und Geburtshilfe,130
771186,Urologie/ohne Differenzierung nach Schwerpunkten (II),76
771186,Intensivmedizin,0
771187,Innere Medizin,3803
771187,Allgemeine Chirurgie,2881
771187,Frauenheilkunde und Geburtshilfe,1007
771189,Sonstige Fachabteilung,530
771189,Strahlenheilkunde,526
771189,Palliativmedizin,243
771190,Kardiologie,2916
771190,Herzchirurgie,641
771190,Intensivmedizin,415
771191,Frauenheilkunde und Geburtshilfe,5270
771191,Innere Medizin,3209
771191,Kardiologie,2723
771191,Pädiatrie,2585
771191,Unfallchirurgie,2172
771191,Allgemeine Chirurgie,1847
771191,Neonatologie,948
771191,Augenheilkunde,12
771192,Neurologie,3425
771192,Innere Medizin,3033
771192,Kardiologie,1648
771192,Unfallchirurgie,0
771193,Geriatrie,2140
771193,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),220
771193,Innere Medizin,146
771197,Innere Medizin,4436
771197,Allgemeine Chirurgie,3340
771197,Frauenheilkunde und Geburtshilfe,2702
771197,Geriatrie,1495
771197,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),191
771199,Innere Medizin,4229
771199,Orthopädie,2765
771199,Allgemeine Chirurgie,1544
771199,Urologie,263
771199,Intensivmedizin,160
771199,Frauenheilkunde,51
771200,Innere Medizin,4412
771200,Allgemeine Chirurgie,2705
771200,Neurologie,2671
771200,Frauenheilkunde und Geburtshilfe,1503
771200,Pädiatrie,1213
771200,"Hals-, Nasen-, Ohrenheilkunde",0
771201,Innere Medizin,4948
771201,Allgemeine Chirurgie,3521
771201,Urologie,3220
771201,Gastroenterologie,1947
771201,Hämatologie und internistische Onkologie,1887
771201,Orthopädie,1713
771201,Strahlenheilkunde,200
771201,Nuklearmedizin,188
771201,"Hals-, Nasen-, Ohrenheilkunde",113
771204,Geriatrie,1065
771204,Palliativmedizin,53
771209,Innere Medizin,2283
771209,Allgemeine Chirurgie,2246
771217,Pneumologie,4145
771217,Thoraxchirurgie,3431
771217,Hämatologie und internistische Onkologie,2950
771217,Intensivmedizin,454
771218,Innere Medizin,1902
771218,Allgemeine Chirurgie,652
771219,Allgemeine Chirurgie,3472
771219,Frauenheilkunde und Geburtshilfe,3467
771219,Innere Medizin,2987
771219,Urologie,1789
771219,Neurologie,1431
771219,Geriatrie,1216
771219,"Hals-, Nasen-, Ohrenheilkunde",9
771220,Innere Medizin,1946
771220,Innere Medizin/Schwerpunkt Kardiologie,1835
771220,Orthopädie,1144
771220,Urologie,1063
771220,Frauenheilkunde und Geburtshilfe,999
771220,Allgemeine Chirurgie,732
771220,Innere Medizin/Schwerpunkt Geriatrie,658
771220,Allgemeine Chirurgie/Schwerpunkt Abdominal- und Gefäßchirurgie,424
771220,Intensivmedizin,231
771220,"Hals-, Nasen-, Ohrenheilkunde",85
771221,Innere Medizin,2177
771221,Unfallchirurgie,1011
771221,Gefäßchirurgie,923
771221,Geriatrie,879
771221,Allgemeine Chirurgie,187
771221,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),40
771222,Frauenheilkunde und Geburtshilfe,4818
771222,Pädiatrie,3108
771222,Unfallchirurgie,2684
771222,Innere Medizin/Schwerpunkt Kardiologie,2651
771222,Innere Medizin/Schwerpunkt Gastroenterologie,2165
771222,Neurologie,1768
771222,Allgemeine Chirurgie,1476
771222,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1345
771222,Innere Medizin/Schwerpunkt Pneumologie,1173
771222,Urologie,979
771222,Neurochirurgie,787
771222,Schmerztherapie,435
771222,Gefäßchirurgie,313
771222,"Hals-, Nasen-, Ohrenheilkunde",131
771222,Thoraxchirurgie,79
771222,Intensivmedizin,0
771222,Innere Medizin,0
771223,Innere Medizin,2672
771223,Unfallchirurgie,2140
771223,Innere Medizin/Schwerpunkt Kardiologie,2027
771223,Frauenheilkunde und Geburtshilfe,1697
771223,Innere Medizin/Schwerpunkt Pneumologie,1001
771223,Allgemeine Chirurgie,739
771223,Gefäßchirurgie,450
771223,"Hals-, Nasen-, Ohrenheilkunde",41
771223,Neurologie,0
771223,Neurochirurgie,0
771223,Innere Medizin/Schwerpunkt Gastroenterologie,0
771223,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,0
771224,Innere Medizin,398
771224,Innere Medizin/Schwerpunkt Pneumologie,0
771224,Innere Medizin/Schwerpunkt Gastroenterologie,0
771225,Allgemeine Chirurgie,1857
771225,Innere Medizin,773
771225,Unfallchirurgie,0
771226,Innere Medizin,5229
771226,Neurologie,3189
771226,Frauenheilkunde und Geburtshilfe,2315
771226,Urologie,2260
771226,Unfallchirurgie,1649
771226,Allgemeine Chirurgie,1169
771226,"Hals-, Nasen-, Ohrenheilkunde",643
771226,Palliativmedizin,244
771230,Orthopädie,2246
771235,Innere Medizin,4509
771235,Allgemeine Chirurgie,2213
771235,Orthopädie,1750
771235,Frauenheilkunde und Geburtshilfe,1476
771235,Pädiatrie,1305
771235,Intensivmedizin,532
771236,Innere Medizin,3210
771236,Allgemeine Chirurgie,1420
771236,Urologie,1393
771236,Orthopädie,1112
771236,Frauenheilkunde und Geburtshilfe,482
771236,Intensivmedizin,135
771236,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",0
771237,Innere Medizin,3121
771237,Hämatologie und internistische Onkologie,2832
771237,Urologie,2276
771237,Neurologie,2046
771237,Allgemeine Chirurgie,1778
771237,Orthopädie und Unfallchirurgie,1394
771237,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",689
771237,Hämatologie und internistische Onkologie/ohne Differenzierung nach Schwerpunkten (II),660
771237,Innere Medizin/Schwerpunkt Pneumologie,609
771237,Frauenheilkunde und Geburtshilfe,580
771237,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,474
771237,Innere Medizin/Schwerpunkt Kardiologie,415
771237,Palliativmedizin,320
771237,Operative Intensivmedizin/Schwerpunkt Chirurgie,297
771237,Allgemeine Chirurgie/Schwerpunkt Thoraxchirurgie,294
771237,Innere Medizin/Schwerpunkt Gastroenterologie,292
771237,Sonstige Fachabteilung,0
771238,Innere Medizin,4410
771238,Frauenheilkunde und Geburtshilfe,3215
771238,Allgemeine Chirurgie,2760
771239,Urologie,2714
771239,Neurologie,2460
771239,Gastroenterologie,1908
771239,Hämatologie und internistische Onkologie,1376
771239,Nephrologie,1289
771239,Gefäßchirurgie,1098
771239,Allgemeine Chirurgie,1042
771239,Geriatrie,460
771239,Schmerztherapie,315
771239,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),130
771239,Nuklearmedizin,47
771239,Kardiologie,0
771239,Thoraxchirurgie,0
771239,Neurochirurgie,0
771239,Pneumologie,0
771240,Kardiologie,5039
771240,Innere Medizin,4109
771240,Frauenheilkunde und Geburtshilfe,3628
771240,Pädiatrie,3310
771240,Allgemeine Chirurgie,3071
771240,Gefäßchirurgie,1355
771240,"Hals-, Nasen-, Ohrenheilkunde",149
771241,Neurologie/ohne Differenzierung nach Schwerpunkten (II),2317
771241,Innere Medizin,817
771241,Neurochirurgie/ohne Differenzierung nach Schwerpunkten (II),547
771241,Allgemeine Chirurgie,263
771241,Innere Medizin/Schwerpunkt Infektionskrankheiten,40
771242,Allgemeine Chirurgie,3096
771242,Frauenheilkunde und Geburtshilfe,2866
771242,Innere Medizin,2589
771242,Urologie,1029
771242,Intensivmedizin,119
771243,Frauenheilkunde und Geburtshilfe,4049
771243,Allgemeine Chirurgie,2137
771243,Unfallchirurgie,2090
771243,Innere Medizin,1862
771243,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,306
771243,"Hals-, Nasen-, Ohrenheilkunde",221
771245,Innere Medizin,5338
771245,Allgemeine Chirurgie,3484
771245,Frauenheilkunde und Geburtshilfe,2215
771245,Urologie,1331
771245,Pädiatrie,1315
771245,"Hals-, Nasen-, Ohrenheilkunde",241
771245,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",24
771246,Innere Medizin,3728
771246,Frauenheilkunde und Geburtshilfe,1928
771246,Unfallchirurgie,1905
771246,Allgemeine Chirurgie,1585
771246,Urologie,255
771246,Plastische Chirurgie,22
771246,"Hals-, Nasen-, Ohrenheilkunde",0
771246,Gefäßchirurgie,0
771247,Innere Medizin,2787
771247,Allgemeine Chirurgie,2322
771247,Frauenheilkunde und Geburtshilfe,1563
771247,Geriatrie,589
771247,Urologie,315
771248,Innere Medizin,3972
771248,Allgemeine Chirurgie,3057
771248,Frauenheilkunde und Geburtshilfe,1688
771248,Pädiatrie,797
771248,Augenheilkunde,323
771248,Intensivmedizin,224
771248,"Hals-, Nasen-, Ohrenheilkunde",55
771249,Allgemeine Chirurgie,1684
771249,Frauenheilkunde und Geburtshilfe,208
771251,Neurologie,2037
771251,Neurochirurgie,2023
771251,Augenheilkunde,1926
771251,Innere Medizin,1919
771251,Unfallchirurgie,924
771251,Allgemeine Chirurgie,867
771251,Gefäßchirurgie,676
771251,Thoraxchirurgie,368
771251,"Hals-, Nasen-, Ohrenheilkunde",173
771251,Kardiologie,134
771251,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",39
771251,Urologie,0
771251,Herzchirurgie,0
771251,Lungen- und Bronchialheilkunde,0
771251,Nephrologie,0
771252,Urologie,2900
771252,Lungen- und Bronchialheilkunde,1827
771252,Nephrologie,498
771252,Augenheilkunde,0
771252,Herzchirurgie,0
771252,Thoraxchirurgie,0
771252,Gefäßchirurgie,0
771252,Unfallchirurgie,0
771252,Allgemeine Chirurgie,0
771252,Innere Medizin,0
771253,Kardiologie,4488
771253,Herzchirurgie,1092
771253,Kinderkardiologie,498
771253,Neurochirurgie,0
771253,Allgemeine Chirurgie,0
771253,Nephrologie,0
771253,Innere Medizin,0
771254,Innere Medizin,3867
771254,Kardiologie,3486
771254,Unfallchirurgie,2705
771254,Allgemeine Chirurgie,2603
771254,"Hals-, Nasen-, Ohrenheilkunde",2381
771254,Frauenheilkunde und Geburtshilfe,2298
771254,Urologie,1767
771254,Neurologie,1195
771254,Kardiologie/ohne Differenzierung nach Schwerpunkten (II),722
771254,Kardiologie/ohne Differenzierung nach Schwerpunkten (IV),469
771254,Unfallchirurgie/ohne Differenzierung nach Schwerpunkten (IV),235
771254,Palliativmedizin,231
771254,Kardiologie/ohne Differenzierung nach Schwerpunkten (III),0
771256,Augenheilkunde,1467
771257,Neurologie,1017
771257,Intensivmedizin/Schwerpunkt Neurologie,324
771258,Innere Medizin,2550
771258,Unfallchirurgie,1939
771258,Kardiologie,1689
771258,Allgemeine Chirurgie,703
771258,Urologie,190
771258,Gefäßchirurgie,157
771258,Neurochirurgie,0
771258,Lungen- und Bronchialheilkunde,0
771258,Nephrologie,0
771259,Kardiologie,4924
771259,Frauenheilkunde und Geburtshilfe,3107
771259,Neurologie,2053
771259,Allgemeine Chirurgie,1933
771259,Gastroenterologie,1695
771259,Unfallchirurgie,1667
771259,Pädiatrie,1523
771259,Hämatologie und internistische Onkologie,985
771259,"Hals-, Nasen-, Ohrenheilkunde",629
771259,Gefäßchirurgie,510
771259,Palliativmedizin,205
771261,Frauenheilkunde und Geburtshilfe,5086
771261,Kardiologie,4434
771261,Augenheilkunde,3074
771261,Neurologie,2627
771261,"Hals-, Nasen-, Ohrenheilkunde",2622
771261,Neurochirurgie,2564
771261,Pneumologie,2343
771261,Dermatologie,2313
771261,Urologie,2257
771261,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),2192
771261,Unfallchirurgie,2128
771261,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1994
771261,Allgemeine Chirurgie,1536
771261,Orthopädie,1487
771261,Pädiatrie,1383
771261,Nephrologie,1235
771261,Pädiatrie/Schwerpunkt Hämatologie und internistische Onkologie,950
771261,Thoraxchirurgie/ohne Differenzierung nach Schwerpunkten (II),907
771261,Strahlenheilkunde,696
771261,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie/ohne Differenzierung nach Schwerpunkten (II)",690
771261,Kinderkardiologie,594
771261,Nuklearmedizin,457
771261,Intensivmedizin,397
771261,Pädiatrie/Schwerpunkt Neonatologie,270
771261,Palliativmedizin,243
771261,Nephrologie/ohne Differenzierung nach Schwerpunkten (II),240
771261,Kinderchirurgie,138
771262,Innere Medizin,3858
771262,Pädiatrie,3756
771262,Geburtshilfe,3669
771262,Frauenheilkunde,923
771262,Unfallchirurgie,902
771262,Allgemeine Chirurgie,796
771262,Geriatrie,697
771262,"Hals-, Nasen-, Ohrenheilkunde",526
771262,Pädiatrie/Schwerpunkt Neonatologie,442
771263,Pädiatrie,4966
771263,Kinderchirurgie,325
771263,Neonatologie,124
771264,Innere Medizin,3338
771264,Allgemeine Chirurgie,1561
771264,"Hals-, Nasen-, Ohrenheilkunde",6
771265,Innere Medizin,5492
771265,Allgemeine Chirurgie,3602
771265,Frauenheilkunde und Geburtshilfe,1635
771265,"Hals-, Nasen-, Ohrenheilkunde",33
771266,Innere Medizin,4828
771266,Allgemeine Chirurgie,2945
771266,Frauenheilkunde und Geburtshilfe,443
771266,"Hals-, Nasen-, Ohrenheilkunde",150
771267,Kardiologie,3035
771267,Herzchirurgie,571
771267,Pneumologie,508
771267,Neurologie,133
771268,Pädiatrie/Schwerpunkt Kinderneurologie,545
771269,Innere Medizin,5707
771269,Allgemeine Chirurgie,3898
771269,Frauenheilkunde und Geburtshilfe,2562
771269,Urologie,1651
771269,"Hals-, Nasen-, Ohrenheilkunde",59
771284,Allgemeine Chirurgie,3544
771284,Innere Medizin,3292
771284,Frauenheilkunde und Geburtshilfe,2075
771284,Urologie,1638
771284,Kardiologie,767
771284,Augenheilkunde,618
771284,"Hals-, Nasen-, Ohrenheilkunde",68
771285,Innere Medizin,1263
771285,Rheumatologie,799
771286,Kardiologie,4007
771286,Gastroenterologie,4000
771286,Frauenheilkunde und Geburtshilfe,2759
771286,Pädiatrie,2094
771286,Unfallchirurgie,2058
771286,Urologie,1694
771286,Allgemeine Chirurgie,1340
771286,Gefäßchirurgie,811
771286,Strahlenheilkunde,62
771288,Innere Medizin,2992
771288,Neurologie,2333
771288,Allgemeine Chirurgie,2253
771288,Unfallchirurgie,1392
771288,Orthopädie,1079
771288,Geriatrie,484
771288,Frauenheilkunde und Geburtshilfe,363
771288,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),224
771294,Neurologie,4016
771294,Innere Medizin,1523
771294,Geriatrie,276
771294,Intensivmedizin,232
771294,Innere Medizin/ohne Differenzierung nach Schwerpunkten (II),0
771296,Neurologie,1599
771297,Neurologie,1224
771298,Kardiologie,2663
771298,Allgemeine Chirurgie/Schwerpunkt Unfallchirurgie,1860
771298,Orthopädie,1805
771298,"Hals-, Nasen-, Ohrenheilkunde",1060
771298,Urologie,1054
771298,Allgemeine Chirurgie/Schwerpunkt Handchirurgie,762
771298,Orthopädie/Rheumatologie,702
771298,Allgemeine Chirurgie,609
771298,Intensivmedizin,309
771299,Innere Medizin,4522
771299,Urologie,3331
771299,Allgemeine Chirurgie,2446
771299,Frauenheilkunde und Geburtshilfe,1864
771299,"Hals-, Nasen-, Ohrenheilkunde",68
771300,Innere Medizin,4622
771300,Augenheilkunde,2953
771300,Allgemeine Chirurgie,2779
771300,Frauenheilkunde und Geburtshilfe,2163
771300,Hämatologie und internistische Onkologie,2099
771300,Orthopädie,1870
771300,Gefäßchirurgie,968
771300,Gastroenterologie,913
771300,Thoraxchirurgie,602
771300,Nuklearmedizin,430
771300,Strahlenheilkunde,177
771301,Innere Medizin/Schwerpunkt Kardiologie,3761
771301,Frauenheilkunde und Geburtshilfe,3332
771301,"Neurologie/Schwerpunkt Schlaganfallpatienten (stroke units, Artikel 7 § 1 Abs. 3 GKV-SolG)",2913
771301,"Hals-, Nasen-, Ohrenheilkunde",2541
771301,Innere Medizin/Schwerpunkt Pneumologie,2214
771301,Orthopädie und Unfallchirurgie,1726
771301,Intensivmedizin,839
771301,Wirbelsäulenchirurgie,795
771301,Orthopädie,750
771301,Thoraxchirurgie,700
771301,Allgemeine Chirurgie,548
771301,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,517
771301,Neurologie/ohne Differenzierung nach Schwerpunkten (II),110
771301,Innere Medizin,99
771301,"Hals-, Nasen-, Ohrenheilkunde/ohne Differenzierung nach Schwerpunkten (II)",44
771303,Kardiologie,5722
771303,Herzchirurgie,1855
771304,Allgemeine Chirurgie,3427
771304,Innere Medizin,2935
771304,Neurologie,711
771306,Innere Medizin,3898
771306,Neurologie,2566
771306,Urologie,2371
771306,Unfallchirurgie,2192
771306,Allgemeine Chirurgie,1180
771306,Frauenheilkunde und Geburtshilfe,284
771306,Geriatrie,0
771307,Geriatrie,1151
771308,Innere Medizin,4672
771308,Allgemeine Chirurgie,3657
771308,Frauenheilkunde und Geburtshilfe,1843
771308,Urologie,1746
771308,Intensivmedizin,331
771309,Innere Medizin,2538
771309,Allgemeine Chirurgie,908
771310,Orthopädie und Unfallchirurgie,3341
771311,Kardiologie,4711
771311,Innere Medizin,1836
771311,Gefäßchirurgie,961
771311,Allgemeine Chirurgie,676
771312,Innere Medizin,1288
771313,Innere Medizin/Schwerpunkt Kardiologie,3608
771313,Urologie,3472
771313,Neurologie,2601
771313,Unfallchirurgie,2371
771313,Orthopädie,1613
771313,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1050
771313,Innere Medizin/Schwerpunkt Nephrologie,805
771313,Intensivmedizin,618
771313,Gefäßchirurgie,532
771313,Allgemeine Chirurgie,0
771314,Frauenheilkunde und Geburtshilfe,7993
771314,Pädiatrie,3794
771314,Innere Medizin/Schwerpunkt Gastroenterologie,3171
771314,Allgemeine Chirurgie,2601
771314,Intensivmedizin,330
771314,Pädiatrie/ohne Differenzierung nach Schwerpunkten (II),220
771314,"Hals-, Nasen-, Ohrenheilkunde",169
771314,Unfallchirurgie,134
771314,Neonatologie,31
771315,Innere Medizin/Schwerpunkt Gastroenterologie,2556
771315,Frauenheilkunde und Geburtshilfe,1917
771315,Innere Medizin/Schwerpunkt Kardiologie,1843
771315,Unfallchirurgie,1370
771315,Allgemeine Chirurgie,1115
771315,Gefäßchirurgie,882
771315,Intensivmedizin,312
771316,Innere Medizin,3190
771316,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (II),1754
771316,Frauenheilkunde und Geburtshilfe,1533
771316,Neurologie,1153
771316,Intensivmedizin/ohne Differenzierung nach Schwerpunkten (II),361
771317,Innere Medizin/Schwerpunkt Kardiologie,2368
771317,Innere Medizin/Schwerpunkt Gastroenterologie,2346
771317,Allgemeine Chirurgie/ohne Differenzierung nach Schwerpunkten (III),1881
771317,Urologie,1437
771317,Intensivmedizin/ohne Differenzierung nach Schwerpunkten (III),277
771317,Intensivmedizin/ohne Differenzierung nach Schwerpunkten (II),0
771318,Frauenheilkunde und Geburtshilfe,3043
771318,Allgemeine Chirurgie,2042
771318,Innere Medizin,1983
771318,Intensivmedizin,284
771320,Innere Medizin,5943
771320,Allgemeine Chirurgie,2096
771320,"Hals-, Nasen-, Ohrenheilkunde",1694
771320,Geriatrie,1397
771320,Geriatrie/Tagesklinik (für teilstationäre Pflegesätze),181
771320,"Zahn- und Kieferheilkunde, Mund- und Kieferchirurgie",95
771322,Dermatologie,950
771328,Innere Medizin/Schwerpunkt Pneumologie,5763
771328,Thoraxchirurgie,685
771328,Intensivmedizin/Schwerpunkt Innere Medizin,222
771328,Intensivmedizin,166
771338,Innere Medizin,2618
771338,Allgemeine Chirurgie,2219
771338,Geriatrie,651
771339,Innere Medizin/Schwerpunkt Kardiologie,1772
771339,Innere Medizin,1373
771339,Allgemeine Chirurgie,1074
771339,Orthopädie und Unfallchirurgie,514
771339,Urologie,161
771340,Innere Medizin,3047
771340,Hämatologie und internistische Onkologie,2625
771340,Neurologie,1411
771340,Innere Medizin/Schwerpunkt Gastroenterologie,1323
771340,Orthopädie,1252
771340,Innere Medizin/Schwerpunkt Hämatologie und internistische Onkologie,1041
771340,Frauenheilkunde und Geburtshilfe,919
771340,Urologie,856
771340,Pädiatrie,751
771340,Dermatologie,737
771340,Allgemeine Chirurgie/Schwerpunkt Gefäßchirurgie,709
771340,Allgemeine Chirurgie,654
