hospital_id,total_treatments,total_treatments_label,nursing_quotient,nursing_quotient_label,nursing_count,provider_type,bed_count,semi_residential_count,emergency_service
772560,6174,mittel,36.46,weit überdurchschnittlich,137,freigemeinnützig,231,0,Keine Information verfügbar.
772561,15306,viele,51.7,mittel,331,freigemeinnützig,348,8,Stufe 3 - Umfassende Notfallversorgung
772563,36145,sehr viele,58.15,unterdurchschnittlich,1.012,öffentlich,796,89,Stufe 3 - Umfassende Notfallversorgung
772565,48684,sehr viele,59.04,weit unterdurchschnittlich,984,öffentlich,1010,75,Stufe 3 - Umfassende Notfallversorgung
772570,805,sehr wenige,61.19,weit unterdurchschnittlich,10,privat,32,0,Keine Teilnahme an einer Notfallstufe.
772571,3885,wenige,53.82,unterdurchschnittlich,26,freigemeinnützig,85,0,Keine Teilnahme an einer Notfallstufe.
772572,5113,wenige,60.75,weit unterdurchschnittlich,68,freigemeinnützig,112,0,Stufe 1 - Basisnotfallversorgung
772573,6287,mittel,31.86,weit überdurchschnittlich,73,privat,117,0,Stufe 1 - Basisnotfallversorgung
772577,2128,wenige,47.03,überdurchschnittlich,97,öffentlich,100,0,Stufe 1 - Basisnotfallversorgung
772578,26911,sehr viele,54.06,unterdurchschnittlich,469,öffentlich,543,0,Stufe 3 - Umfassende Notfallversorgung
772579,732,sehr wenige,47.21,überdurchschnittlich,40,öffentlich,52,12,Keine Teilnahme an einer Notfallstufe.
772584,30750,sehr viele,52.45,mittel,608,privat,645,6,Stufe 3 - Umfassende Notfallversorgung
772585,15974,sehr viele,50.52,mittel,269,öffentlich,388,0,Stufe 3 - Umfassende Notfallversorgung
772588,8398,mittel,44.87,überdurchschnittlich,209,privat,205,20,Stufe 1 - Basisnotfallversorgung
772589,10280,viele,53.39,mittel,218,freigemeinnützig,361,8,Keine Teilnahme an einer Notfallstufe.
772590,3498,wenige,83.35,weit unterdurchschnittlich,32,freigemeinnützig,48,2,Stufe 1 - Basisnotfallversorgung
772591,12790,viele,47.69,überdurchschnittlich,290,freigemeinnützig,356,6,Stufe 1 - Basisnotfallversorgung
772592,1602,sehr wenige,67.25,weit unterdurchschnittlich,59,privat,90,15,Keine Teilnahme an einer Notfallstufe.
772593,6304,mittel,45.18,überdurchschnittlich,76,privat,158,0,Stufe 1 - Basisnotfallversorgung
772594,1658,sehr wenige,31.38,weit überdurchschnittlich,23,privat,70,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772595,3971,wenige,45.32,überdurchschnittlich,43,privat,84,0,Keine Teilnahme an einer Notfallstufe.
772596,9910,viele,57.63,unterdurchschnittlich,182,freigemeinnützig,221,0,Stufe 2 - Erweiterte Notfallversorgung
772597,16311,sehr viele,46.7,überdurchschnittlich,243,freigemeinnützig,267,0,Stufe 2 - Erweiterte Notfallversorgung
772598,7095,mittel,51.69,mittel,163,freigemeinnützig,183,12,Stufe 1 - Basisnotfallversorgung
772602,562,sehr wenige,73.08,weit unterdurchschnittlich,95,privat,60,0,Keine Teilnahme an einer Notfallstufe.
772603,8955,mittel,35.24,weit überdurchschnittlich,149,privat,182,0,Stufe 1 - Basisnotfallversorgung
772604,4498,wenige,49.88,mittel,91,freigemeinnützig,151,0,Stufe 1 - Basisnotfallversorgung
772605,8125,mittel,36.11,weit überdurchschnittlich,284,privat,277,0,Keine Information verfügbar.
772608,18123,sehr viele,45.17,überdurchschnittlich,352,privat,372,0,Stufe 2 - Erweiterte Notfallversorgung
772609,616,sehr wenige,50.49,mittel,26,freigemeinnützig,36,11,Keine Teilnahme an einer Notfallstufe.
772610,10475,viele,45.58,überdurchschnittlich,171,freigemeinnützig,243,0,Stufe 1 - Basisnotfallversorgung
772614,4337,wenige,33.36,weit überdurchschnittlich,128,privat,110,0,Stufe 1 - Basisnotfallversorgung
772616,328,sehr wenige,56.14,unterdurchschnittlich,24,öffentlich,15,0,Keine Teilnahme an einer Notfallstufe.
772619,2432,wenige,51.67,mittel,45,privat,92,0,Stufe 1 - Basisnotfallversorgung
772620,611,sehr wenige,35.9,weit überdurchschnittlich,10,privat,18,0,Keine Information verfügbar.
772621,16416,sehr viele,42.62,weit überdurchschnittlich,334,freigemeinnützig,416,0,Stufe 2 - Erweiterte Notfallversorgung
772622,6771,mittel,58.11,unterdurchschnittlich,96,öffentlich,177,0,Stufe 1 - Basisnotfallversorgung
772623,7241,mittel,48.38,überdurchschnittlich,112,öffentlich,178,0,Stufe 1 - Basisnotfallversorgung
772624,15439,viele,48.68,überdurchschnittlich,298,privat,317,0,Stufe 2 - Erweiterte Notfallversorgung
772625,10478,viele,61.87,weit unterdurchschnittlich,257,privat,279,20,Stufe 1 - Basisnotfallversorgung
772630,1067,sehr wenige,49.14,mittel,57,öffentlich,70,12,"Ja, die Notfallstufe ist noch nicht vereinbart."
772632,956,sehr wenige,13.76,weit überdurchschnittlich,17,privat,19,0,Keine Teilnahme an einer Notfallstufe.
772633,3192,wenige,41.2,weit überdurchschnittlich,19,privat,91,0,Keine Teilnahme an einer Notfallstufe.
772643,9701,viele,57.39,unterdurchschnittlich,202,öffentlich,242,15,Stufe 2 - Erweiterte Notfallversorgung
772644,5727,mittel,66.06,weit unterdurchschnittlich,116,öffentlich,170,15,Stufe 1 - Basisnotfallversorgung
772645,1060,sehr wenige,65.92,weit unterdurchschnittlich,41,freigemeinnützig,69,11,Keine Teilnahme an einer Notfallstufe.
772646,11152,viele,53.12,mittel,139,privat,202,0,Stufe 1 - Basisnotfallversorgung
772647,2465,wenige,54.35,unterdurchschnittlich,43,freigemeinnützig,73,0,Keine Teilnahme an einer Notfallstufe.
772651,14016,viele,43.79,überdurchschnittlich,253,privat,299,0,Stufe 2 - Erweiterte Notfallversorgung
772652,6948,mittel,41.28,weit überdurchschnittlich,161,privat,286,0,Stufe 1 - Basisnotfallversorgung
772654,17943,sehr viele,56.32,unterdurchschnittlich,271,privat,318,0,Stufe 2 - Erweiterte Notfallversorgung
772657,13733,viele,49.76,mittel,253,öffentlich,304,18,Stufe 2 - Erweiterte Notfallversorgung
772659,12991,viele,44.83,überdurchschnittlich,241,freigemeinnützig,307,0,Stufe 1 - Basisnotfallversorgung
772660,17392,sehr viele,52.53,mittel,265,freigemeinnützig,351,0,Stufe 2 - Erweiterte Notfallversorgung
772661,8661,mittel,62.18,weit unterdurchschnittlich,295,öffentlich,336,20,Stufe 1 - Basisnotfallversorgung
772662,10974,viele,61.01,weit unterdurchschnittlich,143,öffentlich,249,0,Stufe 2 - Erweiterte Notfallversorgung
772663,12045,viele,39.49,weit überdurchschnittlich,159,freigemeinnützig,230,0,Stufe 1 - Basisnotfallversorgung
772664,7596,mittel,42.01,weit überdurchschnittlich,141,privat,171,0,Stufe 1 - Basisnotfallversorgung
772665,29082,sehr viele,50.28,mittel,592,öffentlich,563,26,Stufe 3 - Umfassende Notfallversorgung
772671,23314,sehr viele,52.36,mittel,393,öffentlich,437,1,Stufe 3 - Umfassende Notfallversorgung
772672,1622,sehr wenige,41.74,weit überdurchschnittlich,31,privat,55,0,Keine Teilnahme an einer Notfallstufe.
772673,30083,sehr viele,41.87,weit überdurchschnittlich,690,freigemeinnützig,524,16,Stufe 3 - Umfassende Notfallversorgung
772674,7533,mittel,35.35,weit überdurchschnittlich,163,freigemeinnützig,160,0,Stufe 1 - Basisnotfallversorgung
772675,17779,sehr viele,50.59,mittel,289,öffentlich,405,0,Stufe 2 - Erweiterte Notfallversorgung
772676,2916,wenige,40.22,weit überdurchschnittlich,72,öffentlich,110,0,Keine Teilnahme an einer Notfallstufe.
772677,2613,wenige,35.46,weit überdurchschnittlich,30,privat,60,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772678,5560,mittel,35.52,weit überdurchschnittlich,186,privat,164,0,Stufe 1 - Basisnotfallversorgung
772680,11667,viele,50.12,mittel,235,freigemeinnützig,267,10,Stufe 2 - Erweiterte Notfallversorgung
772681,22989,sehr viele,49.67,mittel,564,privat,624,68,Stufe 3 - Umfassende Notfallversorgung
772682,6733,mittel,71.89,weit unterdurchschnittlich,94,öffentlich,181,0,Stufe 1 - Basisnotfallversorgung
772684,13739,viele,40.25,weit überdurchschnittlich,365,freigemeinnützig,347,0,Stufe 2 - Erweiterte Notfallversorgung
772685,5510,mittel,47.36,überdurchschnittlich,71,freigemeinnützig,104,0,Keine Teilnahme an einer Notfallstufe.
772686,11177,viele,44.8,überdurchschnittlich,252,privat,381,0,Stufe 1 - Basisnotfallversorgung
772687,6755,mittel,54.16,unterdurchschnittlich,151,freigemeinnützig,233,0,Stufe 1 - Basisnotfallversorgung
772688,3872,wenige,47.97,überdurchschnittlich,63,privat,103,0,Stufe 1 - Basisnotfallversorgung
772689,1997,wenige,55.67,unterdurchschnittlich,39,privat,58,0,Keine Teilnahme an einer Notfallstufe.
772690,4302,wenige,42.61,weit überdurchschnittlich,110,privat,130,0,Stufe 1 - Basisnotfallversorgung
772691,35674,sehr viele,40.4,weit überdurchschnittlich,837,privat,877,0,Stufe 3 - Umfassende Notfallversorgung
772692,6254,mittel,41.47,weit überdurchschnittlich,166,privat,150,0,Stufe 1 - Basisnotfallversorgung
772695,4588,wenige,42.67,weit überdurchschnittlich,97,freigemeinnützig,135,0,Stufe 1 - Basisnotfallversorgung
772696,15949,sehr viele,57.34,unterdurchschnittlich,233,öffentlich,280,0,Stufe 2 - Erweiterte Notfallversorgung
772698,9372,viele,58.39,unterdurchschnittlich,128,öffentlich,172,0,Stufe 2 - Erweiterte Notfallversorgung
772701,688,sehr wenige,74.48,weit unterdurchschnittlich,160,privat,135,0,Keine Teilnahme an einer Notfallstufe.
772702,5188,mittel,28.9,weit überdurchschnittlich,119,privat,200,0,Keine Teilnahme an einer Notfallstufe.
772703,854,sehr wenige,56.23,unterdurchschnittlich,151,privat,121,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772704,7728,mittel,51.14,mittel,128,öffentlich,191,0,Stufe 1 - Basisnotfallversorgung
772705,10287,viele,57.55,unterdurchschnittlich,200,öffentlich,241,0,Stufe 1 - Basisnotfallversorgung
772706,15840,viele,57.28,unterdurchschnittlich,275,öffentlich,335,0,Stufe 2 - Erweiterte Notfallversorgung
772709,1636,sehr wenige,62.23,weit unterdurchschnittlich,68,freigemeinnützig,114,9,Keine Teilnahme an einer Notfallstufe.
772710,5083,wenige,52.44,mittel,93,freigemeinnützig,137,10,Stufe 1 - Basisnotfallversorgung
772711,5539,mittel,83.44,weit unterdurchschnittlich,62,freigemeinnützig,163,0,Stufe 1 - Basisnotfallversorgung
772720,7889,mittel,53.9,unterdurchschnittlich,98,privat,150,0,Stufe 1 - Basisnotfallversorgung
772721,22320,sehr viele,58.99,unterdurchschnittlich,447,öffentlich,558,5,Stufe 2 - Erweiterte Notfallversorgung
772724,7814,mittel,55.93,unterdurchschnittlich,149,freigemeinnützig,275,0,Stufe 2 - Erweiterte Notfallversorgung
772725,242,sehr wenige,46.9,überdurchschnittlich,50,privat,40,0,Keine Teilnahme an einer Notfallstufe.
772726,6704,mittel,46.23,überdurchschnittlich,146,freigemeinnützig,197,0,Stufe 1 - Basisnotfallversorgung
772727,10904,viele,75.89,weit unterdurchschnittlich,145,freigemeinnützig,243,0,Stufe 2 - Erweiterte Notfallversorgung
772728,3324,wenige,52.55,mittel,59,öffentlich,101,0,Stufe 1 - Basisnotfallversorgung
772729,553,sehr wenige,19.79,weit überdurchschnittlich,18,privat,50,0,Keine Teilnahme an einer Notfallstufe.
772730,663,sehr wenige,81.58,weit unterdurchschnittlich,8,freigemeinnützig,30,0,Keine Teilnahme an einer Notfallstufe.
772731,15813,viele,59.83,weit unterdurchschnittlich,260,öffentlich,328,0,Stufe 2 - Erweiterte Notfallversorgung
772732,1663,sehr wenige,58.42,unterdurchschnittlich,25,privat,84,0,Keine Teilnahme an einer Notfallstufe.
772733,24250,sehr viele,45.13,überdurchschnittlich,473,privat,578,1,Stufe 2 - Erweiterte Notfallversorgung
772735,26299,sehr viele,46.02,überdurchschnittlich,507,öffentlich,675,0,Stufe 3 - Umfassende Notfallversorgung
772736,11325,viele,46.1,überdurchschnittlich,159,freigemeinnützig,198,0,Stufe 1 - Basisnotfallversorgung
772737,19373,sehr viele,50.7,mittel,402,freigemeinnützig,419,38,Stufe 2 - Erweiterte Notfallversorgung
772740,13178,viele,59.96,weit unterdurchschnittlich,167,freigemeinnützig,196,0,Stufe 2 - Erweiterte Notfallversorgung
772741,9441,viele,58.47,unterdurchschnittlich,135,freigemeinnützig,211,6,Stufe 1 - Basisnotfallversorgung
772743,4996,wenige,56.92,unterdurchschnittlich,71,freigemeinnützig,109,0,Keine Teilnahme an einer Notfallstufe.
772744,29680,sehr viele,51.8,mittel,627,freigemeinnützig,709,0,Stufe 2 - Erweiterte Notfallversorgung
772746,2580,wenige,41.35,weit überdurchschnittlich,69,freigemeinnützig,148,0,Keine Teilnahme an einer Notfallstufe.
772747,5896,mittel,55.54,unterdurchschnittlich,235,freigemeinnützig,355,22,Stufe 1 - Basisnotfallversorgung
772748,4274,wenige,41.87,weit überdurchschnittlich,114,privat,111,5,Stufe 1 - Basisnotfallversorgung
772749,8692,mittel,40.45,weit überdurchschnittlich,110,privat,112,10,Keine Teilnahme an einer Notfallstufe.
772754,12389,viele,51.68,mittel,244,freigemeinnützig,354,27,Stufe 2 - Erweiterte Notfallversorgung
772755,4062,wenige,46.94,überdurchschnittlich,65,freigemeinnützig,95,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772756,2421,wenige,48.89,überdurchschnittlich,46,freigemeinnützig,65,0,Keine Teilnahme an einer Notfallstufe.
772760,31728,sehr viele,52.92,mittel,712,öffentlich,703,43,Stufe 3 - Umfassende Notfallversorgung
772766,16370,sehr viele,53.6,unterdurchschnittlich,227,freigemeinnützig,309,0,Stufe 2 - Erweiterte Notfallversorgung
772767,8744,mittel,54.68,unterdurchschnittlich,141,freigemeinnützig,218,0,Stufe 1 - Basisnotfallversorgung
772768,8770,mittel,56.64,unterdurchschnittlich,133,freigemeinnützig,193,0,Stufe 1 - Basisnotfallversorgung
772772,10528,viele,48.86,überdurchschnittlich,181,öffentlich,246,12,Stufe 2 - Erweiterte Notfallversorgung
772773,1349,sehr wenige,50.72,mittel,81,öffentlich,98,0,Keine Teilnahme an einer Notfallstufe.
772781,10562,viele,52.06,mittel,157,freigemeinnützig,226,0,Stufe 1 - Basisnotfallversorgung
772782,46194,sehr viele,52.11,mittel,900,privat,966,18,Stufe 3 - Umfassende Notfallversorgung
772783,34545,sehr viele,43.81,überdurchschnittlich,799,öffentlich,857,24,Stufe 3 - Umfassende Notfallversorgung
772786,20453,sehr viele,42.43,weit überdurchschnittlich,421,öffentlich,347,7,Stufe 3 - Umfassende Notfallversorgung
772787,14165,viele,46.5,überdurchschnittlich,210,öffentlich,261,21,Stufe 1 - Basisnotfallversorgung
772788,12321,viele,50.33,mittel,239,freigemeinnützig,334,16,Stufe 2 - Erweiterte Notfallversorgung
772789,11629,viele,50.48,mittel,190,freigemeinnützig,265,0,Stufe 2 - Erweiterte Notfallversorgung
772790,14669,viele,75.71,weit unterdurchschnittlich,223,freigemeinnützig,337,24,Stufe 2 - Erweiterte Notfallversorgung
772791,3197,wenige,39.84,weit überdurchschnittlich,56,öffentlich,80,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772793,3666,wenige,46.51,überdurchschnittlich,70,öffentlich,83,0,Stufe 1 - Basisnotfallversorgung
772794,55087,sehr viele,50.66,mittel,1.366,öffentlich,1200,45,Stufe 3 - Umfassende Notfallversorgung
772795,9655,viele,48.06,überdurchschnittlich,186,freigemeinnützig,237,0,Stufe 1 - Basisnotfallversorgung
772796,26654,sehr viele,52.0,mittel,546,freigemeinnützig,720,0,Stufe 3 - Umfassende Notfallversorgung
772797,2447,wenige,55.13,unterdurchschnittlich,21,freigemeinnützig,58,0,Keine Teilnahme an einer Notfallstufe.
772798,7583,mittel,47.07,überdurchschnittlich,114,freigemeinnützig,216,0,Stufe 1 - Basisnotfallversorgung
772799,7073,mittel,46.87,überdurchschnittlich,98,freigemeinnützig,158,0,Stufe 1 - Basisnotfallversorgung
772800,8272,mittel,52.96,mittel,102,freigemeinnützig,163,15,Stufe 1 - Basisnotfallversorgung
772801,34115,sehr viele,59.79,weit unterdurchschnittlich,721,öffentlich,874,21,Stufe 2 - Erweiterte Notfallversorgung
772802,2892,wenige,32.12,weit überdurchschnittlich,63,privat,119,0,Stufe 1 - Basisnotfallversorgung
772803,10502,viele,40.76,weit überdurchschnittlich,207,privat,278,0,Stufe 2 - Erweiterte Notfallversorgung
772804,12516,viele,37.33,weit überdurchschnittlich,234,freigemeinnützig,253,1,Stufe 1 - Basisnotfallversorgung
772805,9860,viele,48.27,überdurchschnittlich,215,freigemeinnützig,219,10,Stufe 2 - Erweiterte Notfallversorgung
772806,5686,mittel,59.8,weit unterdurchschnittlich,83,freigemeinnützig,114,0,Stufe 1 - Basisnotfallversorgung
772807,316,sehr wenige,36.35,weit überdurchschnittlich,12,privat,24,0,Stufe 1 - Basisnotfallversorgung
772808,2619,wenige,67.74,weit unterdurchschnittlich,106,öffentlich,106,0,Stufe 1 - Basisnotfallversorgung
772810,25628,sehr viele,55.2,unterdurchschnittlich,547,öffentlich,712,28,Stufe 2 - Erweiterte Notfallversorgung
772811,988,sehr wenige,58.65,unterdurchschnittlich,10,privat,36,0,Keine Teilnahme an einer Notfallstufe.
772813,10989,viele,46.7,überdurchschnittlich,228,öffentlich,248,0,Stufe 2 - Erweiterte Notfallversorgung
772815,10166,viele,55.47,unterdurchschnittlich,143,öffentlich,212,0,Stufe 1 - Basisnotfallversorgung
772817,3145,wenige,32.67,weit überdurchschnittlich,52,privat,108,0,Stufe 1 - Basisnotfallversorgung
772818,18182,sehr viele,66.04,weit unterdurchschnittlich,217,freigemeinnützig,328,0,Stufe 2 - Erweiterte Notfallversorgung
772819,22463,sehr viele,67.83,weit unterdurchschnittlich,444,öffentlich,506,0,Stufe 3 - Umfassende Notfallversorgung
772820,8552,mittel,50.3,mittel,129,öffentlich,181,0,Stufe 1 - Basisnotfallversorgung
772821,11181,viele,47.17,überdurchschnittlich,173,öffentlich,267,0,Stufe 1 - Basisnotfallversorgung
772823,13979,viele,46.6,überdurchschnittlich,276,öffentlich,272,0,Stufe 1 - Basisnotfallversorgung
772825,11547,viele,39.03,weit überdurchschnittlich,201,freigemeinnützig,141,13,Stufe 3 - Umfassende Notfallversorgung
772827,18939,sehr viele,43.66,überdurchschnittlich,444,öffentlich,437,9,Stufe 1 - Basisnotfallversorgung
772828,17152,sehr viele,42.9,weit überdurchschnittlich,368,öffentlich,301,36,Stufe 1 - Basisnotfallversorgung
772829,6051,mittel,64.03,weit unterdurchschnittlich,99,öffentlich,176,0,Stufe 1 - Basisnotfallversorgung
772830,9681,viele,57.23,unterdurchschnittlich,163,öffentlich,296,0,Stufe 1 - Basisnotfallversorgung
772831,25226,sehr viele,65.97,weit unterdurchschnittlich,435,öffentlich,640,8,Stufe 2 - Erweiterte Notfallversorgung
772832,21599,sehr viele,57.94,unterdurchschnittlich,399,freigemeinnützig,497,0,Stufe 3 - Umfassende Notfallversorgung
772833,4020,wenige,58.3,unterdurchschnittlich,37,privat,85,0,Keine Teilnahme an einer Notfallstufe.
772834,21763,sehr viele,47.36,überdurchschnittlich,373,freigemeinnützig,541,0,Stufe 2 - Erweiterte Notfallversorgung
772835,11670,viele,48.24,überdurchschnittlich,326,öffentlich,234,0,Keine Teilnahme an einer Notfallstufe.
772836,17294,sehr viele,52.64,mittel,313,freigemeinnützig,402,20,Stufe 1 - Basisnotfallversorgung
772837,963,sehr wenige,56.21,unterdurchschnittlich,40,privat,49,15,Keine Teilnahme an einer Notfallstufe.
772840,1895,wenige,30.46,weit überdurchschnittlich,31,öffentlich,45,0,Stufe 1 - Basisnotfallversorgung
772841,15863,viele,46.45,überdurchschnittlich,269,öffentlich,328,18,Stufe 1 - Basisnotfallversorgung
772842,29434,sehr viele,47.96,überdurchschnittlich,636,öffentlich,725,28,Stufe 3 - Umfassende Notfallversorgung
772843,661,sehr wenige,58.81,unterdurchschnittlich,51,freigemeinnützig,51,0,Keine Teilnahme an einer Notfallstufe.
772844,1830,sehr wenige,52.1,mittel,102,freigemeinnützig,138,16,Keine Teilnahme an einer Notfallstufe.
772845,14800,viele,56.87,unterdurchschnittlich,255,freigemeinnützig,336,10,Stufe 2 - Erweiterte Notfallversorgung
772846,21024,sehr viele,59.39,weit unterdurchschnittlich,341,freigemeinnützig,330,1,Stufe 1 - Basisnotfallversorgung
772847,5468,mittel,48.54,überdurchschnittlich,99,öffentlich,143,0,Stufe 1 - Basisnotfallversorgung
772848,5877,mittel,52.15,mittel,96,öffentlich,160,0,Stufe 1 - Basisnotfallversorgung
772849,29063,sehr viele,50.3,mittel,556,öffentlich,623,15,Stufe 3 - Umfassende Notfallversorgung
772851,14814,viele,52.9,mittel,223,öffentlich,273,0,Stufe 1 - Basisnotfallversorgung
772852,1631,sehr wenige,62.56,weit unterdurchschnittlich,132,privat,146,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772855,707,sehr wenige,62.6,weit unterdurchschnittlich,106,privat,108,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772856,154,sehr wenige,56.53,unterdurchschnittlich,29,privat,30,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772858,46889,sehr viele,64.97,weit unterdurchschnittlich,946,öffentlich,960,110,Stufe 3 - Umfassende Notfallversorgung
772859,30266,sehr viele,54.71,unterdurchschnittlich,581,öffentlich,660,18,Stufe 3 - Umfassende Notfallversorgung
772860,8338,mittel,41.65,weit überdurchschnittlich,145,öffentlich,177,0,Stufe 1 - Basisnotfallversorgung
772861,1226,sehr wenige,40.03,weit überdurchschnittlich,8,privat,25,0,Keine Teilnahme an einer Notfallstufe.
772862,4568,wenige,49.46,mittel,27,privat,56,0,Keine Teilnahme an einer Notfallstufe.
772863,7381,mittel,53.43,mittel,147,freigemeinnützig,255,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772864,9392,viele,31.4,weit überdurchschnittlich,254,freigemeinnützig,221,0,Stufe 2 - Erweiterte Notfallversorgung
772865,175,sehr wenige,92.97,weit unterdurchschnittlich,21,privat,40,0,Keine Teilnahme an einer Notfallstufe.
772866,4818,wenige,34.67,weit überdurchschnittlich,122,privat,120,0,Stufe 1 - Basisnotfallversorgung
772867,3740,wenige,52.64,mittel,61,öffentlich,95,0,Stufe 1 - Basisnotfallversorgung
772869,5689,mittel,62.09,weit unterdurchschnittlich,64,öffentlich,116,0,Stufe 1 - Basisnotfallversorgung
772870,1022,sehr wenige,73.21,weit unterdurchschnittlich,33,freigemeinnützig,98,25,Keine Teilnahme an einer Notfallstufe.
772871,12968,viele,55.62,unterdurchschnittlich,196,freigemeinnützig,314,0,Stufe 2 - Erweiterte Notfallversorgung
772873,16523,sehr viele,43.35,überdurchschnittlich,369,freigemeinnützig,385,0,Stufe 2 - Erweiterte Notfallversorgung
772874,48179,sehr viele,48.12,überdurchschnittlich,1.088,öffentlich,855,135,Stufe 3 - Umfassende Notfallversorgung
772875,2723,wenige,52.86,mittel,33,öffentlich,52,47,Stufe 3 - Umfassende Notfallversorgung
772876,12521,viele,71.91,weit unterdurchschnittlich,146,öffentlich,256,0,Stufe 2 - Erweiterte Notfallversorgung
772877,3039,wenige,64.82,weit unterdurchschnittlich,53,öffentlich,129,0,Stufe 1 - Basisnotfallversorgung
772880,10543,viele,52.11,mittel,170,öffentlich,235,8,Stufe 1 - Basisnotfallversorgung
772882,12901,viele,40.26,weit überdurchschnittlich,292,privat,300,0,Stufe 2 - Erweiterte Notfallversorgung
772883,3444,wenige,53.31,mittel,55,privat,95,0,Stufe 1 - Basisnotfallversorgung
772884,28611,sehr viele,66.59,weit unterdurchschnittlich,584,öffentlich,615,34,Stufe 3 - Umfassende Notfallversorgung
772886,3173,wenige,69.16,weit unterdurchschnittlich,34,öffentlich,63,9,Keine Teilnahme an einer Notfallstufe.
772890,5060,wenige,56.39,unterdurchschnittlich,86,öffentlich,180,2,Stufe 1 - Basisnotfallversorgung
772891,10001,viele,40.69,weit überdurchschnittlich,197,privat,229,0,Stufe 1 - Basisnotfallversorgung
772892,1175,sehr wenige,18.91,weit überdurchschnittlich,34,öffentlich,47,0,Keine Teilnahme an einer Notfallstufe.
772893,29389,sehr viele,45.4,überdurchschnittlich,573,freigemeinnützig,672,62,Stufe 3 - Umfassende Notfallversorgung
772894,2727,wenige,44.14,überdurchschnittlich,56,freigemeinnützig,89,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772895,3092,wenige,42.13,weit überdurchschnittlich,56,freigemeinnützig,100,0,Stufe 1 - Basisnotfallversorgung
772897,9263,viele,50.16,mittel,128,freigemeinnützig,164,0,Stufe 1 - Basisnotfallversorgung
772898,126,sehr wenige,22.75,weit überdurchschnittlich,10,freigemeinnützig,6,0,Keine Teilnahme an einer Notfallstufe.
772899,802,sehr wenige,315.39,weit unterdurchschnittlich,22,privat,70,0,Stufe 1 - Basisnotfallversorgung
772900,13426,viele,50.78,mittel,188,freigemeinnützig,322,0,Stufe 1 - Basisnotfallversorgung
772901,25064,sehr viele,46.51,überdurchschnittlich,619,privat,566,18,Stufe 3 - Umfassende Notfallversorgung
772902,18944,sehr viele,56.36,unterdurchschnittlich,254,öffentlich,367,1,Stufe 1 - Basisnotfallversorgung
772903,3908,wenige,40.93,weit überdurchschnittlich,94,öffentlich,138,0,Keine Teilnahme an einer Notfallstufe.
772905,10147,viele,51.15,mittel,230,öffentlich,236,0,Stufe 2 - Erweiterte Notfallversorgung
772910,464,sehr wenige,43.17,überdurchschnittlich,13,privat,30,0,Keine Teilnahme an einer Notfallstufe.
772911,13759,viele,53.73,unterdurchschnittlich,276,öffentlich,328,5,Stufe 2 - Erweiterte Notfallversorgung
772912,21298,sehr viele,66.05,weit unterdurchschnittlich,311,freigemeinnützig,409,1,Stufe 3 - Umfassende Notfallversorgung
772913,11385,viele,37.83,weit überdurchschnittlich,269,privat,262,0,Stufe 2 - Erweiterte Notfallversorgung
772914,12676,viele,47.73,überdurchschnittlich,201,freigemeinnützig,217,0,Stufe 1 - Basisnotfallversorgung
772915,18227,sehr viele,46.04,überdurchschnittlich,390,öffentlich,399,0,"Ja, die Notfallstufe ist noch nicht vereinbart."
772916,46223,sehr viele,45.57,überdurchschnittlich,910,privat,828,51,Stufe 3 - Umfassende Notfallversorgung
772917,6195,mittel,55.61,unterdurchschnittlich,115,freigemeinnützig,185,0,Stufe 1 - Basisnotfallversorgung
772918,51831,sehr viele,51.86,mittel,1.191,öffentlich,1226,83,Stufe 3 - Umfassende Notfallversorgung
772923,1820,sehr wenige,67.48,weit unterdurchschnittlich,30,freigemeinnützig,40,0,Stufe 1 - Basisnotfallversorgung
772924,15105,viele,44.82,überdurchschnittlich,377,privat,515,0,Stufe 3 - Umfassende Notfallversorgung
772932,18176,sehr viele,61.18,weit unterdurchschnittlich,345,öffentlich,483,0,Stufe 3 - Umfassende Notfallversorgung
772936,15930,sehr viele,69.75,weit unterdurchschnittlich,216,freigemeinnützig,304,0,Stufe 1 - Basisnotfallversorgung
772937,3064,wenige,43.43,überdurchschnittlich,54,freigemeinnützig,96,10,"Ja, die Notfallstufe ist noch nicht vereinbart."
772938,2743,wenige,56.03,unterdurchschnittlich,89,freigemeinnützig,80,0,Stufe 1 - Basisnotfallversorgung
772939,5061,wenige,59.7,weit unterdurchschnittlich,75,privat,134,0,Stufe 1 - Basisnotfallversorgung
772940,4064,wenige,45.3,überdurchschnittlich,122,öffentlich,82,8,Keine Teilnahme an einer Notfallstufe.
772941,31922,sehr viele,50.81,mittel,530,öffentlich,554,8,Stufe 2 - Erweiterte Notfallversorgung
