name,street,city,zip,phone,mail,beds_number,latitude,longitude,link,hospital_id,federal_state_code
Dr. Hoefer-Janker GbmH & Co Klinik KG,Villenstraße 8,Bonn,53129,+49 (0)228/5306-0,info.robert-janker@mediclin.de,40,50.70429441218,7.110635179288,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771189/,771189,NW
MediClin Herzzentrum Lahr/Baden,Hohbergweg 2,"Lahr, Schwarzwald",77933,+49 (0)7821/925-0,Info.HZL@mediclin.de,75,48.339887415202,7.890856361664,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771190/,771190,BW
"Christophorus-Kliniken, Standort Coesfeld",Südring 41,Coesfeld,48653,+49 (0)2541/890,info@ctc-coesfeld.de,343,51.944033404109,7.170287132394,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771191/,771191,NW
"Christophorus-Kliniken, Standort Dülmen",Vollenstraße 10,Dülmen,48249,+49 (0)2594/9200,info@ctc-coesfeld.de,198,51.827416899301,7.2801074983,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771192/,771192,NW
"Christophorus-Klinken, Standort Nottuln",Hagenstraße 35,Nottuln,48301,+49 (0)2502/2200,info@ctc-coesfeld.de,93,51.933384266471,7.353878975046,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771193/,771193,NW
Herz-Jesu-Krankenhaus Fulda gGmbH,Buttlarstraße 74,Fulda,36039,+49 (0)661/150,info@herz-jesu-krankenhaus.de,303,50.562437340384,9.67408096787,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771197/,771197,HE
Klinikum Döbeln,Sörmitzer Straße 10,Döbeln,04720,+49 (0)3431/722-0,info@klinikum-doebeln.de,210,51.119088064259,13.130930185253,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771199/,771199,SN
Helios Klinikum Uelzen,Hagenskamp 34,"Uelzen, Lüneburger Heide",29525,+49 (0)581/830,info.uelzen@helios-gesundheit.de,303,52.971664737141,10.532072371225,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771200/,771200,NI
Brüderkrankenhaus St. Josef Paderborn,Husener Str. 46,Paderborn,33098,+49 (0)5251/702-0,info@bk-paderborn.de,382,51.710481901077,8.75954398512,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771201/,771201,NW
Agaplesion Bethanien Krankenhaus Heidelberg,Rohrbacher Str. 149,Heidelberg,69126,+49 (0)6221/319-0,info.gzb@agaplesion.de,101,49.391808015807,8.691166162425,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771204/,771204,BW
St.-Marien-Hospital Marsberg,Marienstraße 2,Marsberg,34431,+49 (0)2992/605-0,info@bk-marsberg.de,131,51.465178426347,8.844095662232,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771209/,771209,NW
Thoraxklinik Heidelberg,Röntgenstraße 1,"Heidelberg, Neckar",69126,+49 (0)6221/396-0,info.thor2@med.uni-heidelberg.de,244,49.377395602477,8.689904853698,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771217/,771217,BW
Helios Klinikum Wittingen,Gustav-Dobberkau-Straße 5,"Wittingen, Niedersachs",29378,+49 (0)5831/220,info.wittingen@helios-gesundheit.de,55,52.730122855568,10.739674946581,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771218/,771218,NI
Diako Mannheim,Speyerer Straße 91-93,Mannheim,68163,+49 (0)621/81020,info@diako-mannheim.de,407,49.464373064597,8.471255949153,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771219/,771219,BW
Marienhaus Klinikum im Kreis Ahrweiler,Dahlienweg 3,Bad Neuenahr-Ahrweiler,53474,+49 (0)2641/83-0,info.maw@marienhaus.de,235,50.540898885544,7.127738043662,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771220/,771220,RP
Evangelisches Krankenhaus Hubertus,Spanische Allee 10-14,Berlin,14129,+49 (0)30/81008-0,hubertus@jsd.de,163,52.431348315318,13.219185590679,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771221/,771221,BE
Klinikverbund Allgäu gGmbH - Klinikum Kempten,Robert-Weixler-Straße 50,Kempten(Allgäu),87439,+49 (0)831/530-0,info@klinikverbund-allgaeu.de,351,47.732855621457,10.302372336273,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771222/,771222,BY
Klinikverbund Allgäu gGmbH - Klinik Immenstadt,Im Stillen 2,Immenstadt i. Allgäu,87509,+49 (0)8323/910-0,info@klinikverbund-allgaeu.de,154,47.562595220997,10.227857351319,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771223/,771223,BY
Klinikverbund Allgäu gGmbH - Klinik Sonthofen,Prinz-Luitpold-Straße 1,"Sonthofen, Oberallgäu",87527,+49 (0)8323/910-0,info@klinikverbund-allgaeu.de,18,47.508740764846,10.278033971672,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771224/,771224,BY
Klinikverbund Allgäu gGmbH - Klinik Oberstdorf,Trettachstraße 16,Oberstdorf,87561,+49 (0)8323/910-0,info@klinikverbund-allgaeu.de,43,47.41090389044,10.281991839229,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771225/,771225,BY
St. Josef Krankenhaus Moers,Asberger Straße 4,Moers,47441,+49 (0)2841/107-0,contact@st-josef-moers.de,388,51.445547477624,6.639752465771,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771226/,771226,NW
LVR-Klinik für Orthopädie Viersen,Horionstraße 2,Viersen,41749,+49 (0)2162/96-60,orthopaedie.viersen@lvr.de,78,51.291006132093,6.351466655797,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771230/,771230,NW
Hufeland Klinikum GmbH Mühlhausen,Langensalzaer Landstraße 1,Mühlhausen/Thüringen,99974,+49 (0)3603/855-0,info@hufeland.de,274,51.201241841669,10.467689216162,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771235/,771235,TH
Hufeland Klinikum GmbH Bad Langensalza,Rudolf-Weiß-Straße 1-5,Bad Langensalza,99947,+49 (0)3603/855-0,info@hufeland.de,128,51.105295370836,10.649081647421,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771236/,771236,TH
Krankenhaus Nordwest,Steinbacher Hohl 2-26,Frankfurt,60488,+49 (0)69/7601-1,info@sthhg.de,438,50.150831199823,8.617667734607,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771237/,771237,HE
Hospital zum Heiligen Geist,Lange Straße 4-6,Frankfurt am Main,60311,+49 (0)69/2196-0,info@sthhg.de,195,50.110599796772,8.692803740496,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771238/,771238,HE
Evangelisches Klinikum Bethel gGmbH Johannesstift,Schildescher Straße 99,Bielefeld,33611,+49 (0)521/772-77000,info@evkb.de,400,52.041682889225,8.541192054781,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771239/,771239,NW
Krankenhaus Porz am Rhein gGmbH,Urbacher Weg 19,Köln,51149,+49 (0)2203/566-0,info@khporz.de,420,50.892672968533,7.051347255838,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771240/,771240,NW
Krankenhaus Mara gGmbH,Maraweg 21,Bielefeld,33617,+49 (0)521/772-77775,info@mara.de,200,52.006631905096,8.528417551079,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771241/,771241,NW
Krankenhaus Salem,Zeppelinstraße 11-33,"Heidelberg, Neckar",69121,+49 (0)6221/483-0,info@stadtmission-hd.de,238,49.423502451834,8.684420675031,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771242/,771242,BW
Evangelisches Klinikum Köln Weyertal,Weyertal 76,Köln,50931,+49 (0)221/479-0,kh@evk-koeln.de,166,50.927604092591,6.925033986536,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771243/,771243,NW
Delme Klinikum Delmenhorst GmbH,Wildeshauser Straße 92,Delmenhorst,27753,+49 (0)4221/99-3,info@delme-klinikum.de,280,53.044824908295,8.592882513885,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771245/,771245,NI
Klinikum Forchheim - Fränkische Schweiz gGmbH - Standort Forchheim,Krankenhausstraße 10,"Forchheim, Oberfr",91301,+49 (0)9191/610-0,information@klinikum-forchheim.de,225,49.713719384053,11.079462307698,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771246/,771246,BY
St. Martinus Krankenhaus Langenfeld,Klosterstraße 32,Langenfeld(Rheinland),40764,+49 (0)2173/796-0,info@stmartinus-langenfeld.de,183,51.130516832494,6.942112684283,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771247/,771247,NW
"Kreiskrankenhaus Torgau ""Johann Kentmann""",Christianistraße 1,Torgau,04860,+49 (0)3421/770,info@kkh-torgau.de,242,51.561519234504,12.984612679675,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771248/,771248,SN
Klinik Dr. Maul GmbH Ingolstadt,Östliche Ringstraße 4,"Ingolstadt, Donau",85049,+49 (0)841/9358-0,krankenhaus@klinik-dr-maul.de,38,48.771441857777,11.433180838812,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771249/,771249,BY
Evangelisches Klinikum Niederrhein gGmbH Krankenhaus Duisburg-Nord,Fahrner Str. 133,Duisburg,47169,+49 (0)203/508-00,info@ejk.de,406,51.514985564787,6.766582354903,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771251/,771251,NW
Evangelisches Klinikum Niederrhein gGmbH Johanniter Krankenhaus Oberhausen,Steinbrinkstr. 96a,"Oberhausen, Rheinland",46145,+49 (0)203/508-00,info@ejk.de,155,51.509680648604,6.854187659919,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771252/,771252,NW
Evangelisches Klinikum Niederrhein gGmbH Herzzentrum Duisburg,Gerrickstr. 21,Duisburg,47137,+49 (0)203/508-00,info@ejk.de,218,51.462366481621,6.775759868324,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771253/,771253,NW
Klinikum St. Elisabeth Straubing GmbH (Hauptstandort),St. Elisabeth Straße 23,Straubing,94315,+49 (0)9421/710-0,info@klinikum-straubing.de,459,48.886575201268,12.591766798123,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771254/,771254,BY
Augenklinik Rendsburg GmbH,Jungfernstieg 25,Rendsburg,24768,+49 (0)4331/5902-500,office@augenklinik-rd.de,22,54.300759714333,9.665779262773,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771256/,771256,SH
Sächsisches Krankenhaus Arnsdorf,Hufelandstraße 15,Arnsdorf bei Dresden,01477,+49 (0)35200/26-0,Verwaltungsdirektor@skhar.sms.sachsen.de,45,51.095021846439,13.997342705743,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771257/,771257,SN
Evangelisches Klinikum Niederrhein gGmbH Krankenhaus Dinslaken,Kreuzstr. 28,Dinslaken,46535,+49 (0)203/508-00,info@ejk.de,310,51.558856790636,6.731305941939,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771258/,771258,NW
Sana-Klinikum Remscheid GmbH,Burger Straße 211,Remscheid,42859,+49 (0)2191/13-0,skr-info@sana.de,400,51.161622284323,7.188714981112,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771259/,771259,NW
Universitätsklinikum des Saarlandes,Kirrberger Straße 100,"Homburg, Saar",66424,+49 (0)6841/16-0,info@uks.eu,1075,49.308912016795,7.345732033236,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771261/,771261,SL
St.Marien-Hospital  gGmbH,Hospitalstrasse 44,"Düren, Rheinland",52353,+49 (0)2421/805-0,info.birkesdorf@ct-west.de,364,50.822419271206,6.466680407557,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771262/,771262,NW
"Kliniken Dritter Orden gGmbH, Standort Kinderklinik Passau",Bischof-Altmann-Straße 9,Passau,94032,+49 (0)851/7205-0,info@kinderklinik-passau.de,80,48.566439437969,13.446212589724,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771263/,771263,BY
Johanniter-Krankenhaus Gronau GmbH,Johanniterstraße 1,Gronau(Leine),31028,+49 (0)5182/5830,info@johanniter-gronau.de,111,52.082623016026,9.76698893307,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771264/,771264,NI
Evangelisches Krankenhaus Mettmann GmbH,Gartenstraße 4 - 8,Mettmann,40822,+49 (0)2104/773100,info@evk-mettmann.de,278,51.250740236167,6.97076404098,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771265/,771265,NW
Krankenhaus Wermelskirchen GmbH,Königstraße 100,Wermelskirchen,42929,+49 (0)2196/98-0,ebel@krankenhaus-wermelskirchen.de,200,51.13473814563,7.221926629527,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771266/,771266,NW
Herz-Kreislauf-Zentrum Klinikum Hersfeld-Rotenburg GmbH,Heinz-Meise-Straße 100,Rotenburg an der Fulda,36199,+49 (0)6623/880,info@hkz-rotenburg.de,183,51.004766329728,9.737370371786,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771267/,771267,HE
Klinik für Kinderneurologie und Sozialpädiatrie Kinderzentrum Maulbronn gGmbH,Knittlinger Steige 21,Maulbronn,75433,+49 (0)7043/16-0,info@kize.de,42,49.000452037294,8.800636768374,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771268/,771268,BW
Krankenhaus Eggenfelden,Simonsöder Allee 20,Eggenfelden,84307,+49 (0)8721/983-0,info@rottalinnkliniken.de,256,48.413349264103,12.760907650027,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771269/,771269,BY
Klinikum Westmünsterland St. Marien-Krankenhaus Ahaus,Wüllener Straße 101,Ahaus,48683,+49 (0)2561/990,info@kwml.de,285,52.068804968382,6.992940545115,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771284/,771284,NW
Klinikum Westmünsterland St. Marien-Hospital Vreden,An't Lindeken 100,Vreden,48691,+49 (0)2561/990,info@kwml.de,112,52.046840938515,6.812771201167,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771285/,771285,NW
Klinikum Westmünsterland St. Agnes-Hospital Bocholt,Barloer Weg 125,Bocholt,46397,+49 (0)2871/200,info@kwml.de,450,51.85521940875,6.62745201591,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771286/,771286,NW
Klinikum Westmünsterland St. Marien-Hospital Borken,Am Boltenhof 7,"Borken, Westfalen",46325,+49 (0)2861/970,info@kwml.de,318,51.842003881785,6.861077785525,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771288/,771288,NW
DRK Kamillus Klinik Asbach,Hospitalstraße 6,"Asbach, Westerwald",53567,+49 (0)2683/590,info@kamillus-klinik.de,159,50.667559140901,7.424712896445,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771294/,771294,RP
Martin Gropius Krankenhaus GmbH Stroke Unit,Rudolf-Breitscheid-Straße 100,Eberswalde,16225,+49 (0)3334/53-0,info@mgkh.de,32,52.8282529431,13.790146904066,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771296/,771296,BB
Martin Gropius Krankenhaus GmbH ,Oderberger Straße 8,Eberswalde,16225,+49 (0)3334/53-0,info@mgkh.de,33,52.845322688577,13.828362465101,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771297/,771297,BB
Karl-Olga-Krankenhaus,Hackstraße 61,Stuttgart,70190,+49 (0)711/2639-0,kok-info@sana.de,293,48.789273693351,9.203697305707,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771298/,771298,BW
St. Antonius-Hospital Gronau,Möllenweg 22,Gronau,48599,+49 (0)2562/915-0,haus@st-antonius-gronau.de,266,52.208308511611,7.020679950747,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771299/,771299,NW
Pius-Hospital Oldenburg,Georgstraße 12,Oldenburg(Oldb),26121,+49 (0)441/229-0,info@pius-hospital.de,402,53.143626813834,8.21041989333,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771300/,771300,NI
Katholisches Klinikum Koblenz Montabaur gGmbH Standort Koblenz,Kardinal-Krementz-Straße 1,Koblenz am Rhein,56073,+49 (0)261/496-0,info@kk-km.de,533,50.35427127272,7.587126083672,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771301/,771301,RP
Herzzentrum Dresden,Fetscherstraße 76,Dresden,01307,+49 (0)351/4500-1551,hzd-info@herzzentrum-dresden.com,194,51.058086530837,13.77770733835,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771303/,771303,SN
Helios Klinik Lengerich,Martin-Luther-Straße 49,"Lengerich, Westfalen",49525,+49 (0)5481/8010,info.lengerich@helios-gesundheit.de,171,52.19879125876,7.843791612904,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771304/,771304,NW
Katholische Kliniken Emscher-Lippe GmbH St. Barbara-Hospital Gladbeck,Barbarastraße 1,Gladbeck,45964,+49 (0)2043/278-0,info@kkel.de,301,51.574207398182,6.987962918356,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771306/,771306,NW
Katholische Kliniken Emscher-Lippe GmbH St. Josef-Hospital Gelsenkirchen-Horst,Rudolf-Bertram-Platz 1,Gelsenkirchen,45899,+49 (0)209/504-0,info@kkel.de,74,51.541002087418,7.027439670637,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771307/,771307,NW
Kommunalunternehmen Klinikum Fichtelgebirge - Haus Marktredwitz,Schillerhain 1,Marktredwitz,95615,+49 (0)9231/809-0,info@klinikum-fichtelgebirge.de,263,50.001792732594,12.067034768852,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771308/,771308,BY
Kommunalunternehmen Klinikum Fichtelgebirge - Haus Selb,Weißenbacher Straße 62,Selb,95100,+49 (0)9231/809-0,info@klinikum-fichtelgebirge.de,115,50.16874332031,12.118507862124,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771309/,771309,BY
Orthopädische Fachklinik Schwarzach,Dekan-Graf-Straße 2-6,"Schwarzach, Niederbayern",94374,+49 (0)9962/209-0,orthopaedie@ofks.de,105,48.917105955223,12.810395479137,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771310/,771310,BY
Krankenhaus Mörsenbroich-Rath GmbH Augusta-Krankenhaus,Amalienstraße 9,Düsseldorf,40472,+49 (0)211/90430,info@augusta-duesseldorf.de,198,51.266620908965,6.824413128197,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771311/,771311,NW
Robert-Bosch-Krankenhaus Sana Klinik Bethesda Stuttgart gGmbH,Hohenheimer Straße 21,Stuttgart,70184,+49 (0)711/8101-0,info@rbk.de,76,48.772118488409,9.187977790898,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771312/,771312,BW
Klinikum Sindelfingen-Böblingen Kliniken Sindelfingen,Arthur-Gruber-Straße 70,Sindelfingen,71065,+49 (0)7031/98-0,info@klinikverbund-suedwest.de,434,48.715365464627,9.023957490954,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771313/,771313,BW
Klinikum Sindelfingen-Böblingen Kliniken Böblingen,Bunsenstraße 120,Böblingen,71032,+49 (0)7031/98-0,info@klinikverbund-suedwest.de,335,48.690314124962,9.03298044208,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771314/,771314,BW
Krankenhaus Leonberg,Rutesheimer Straße 50,"Leonberg, Württemberg",71229,+49 (0)7152/202-0,info@klinikverbund-suedwest.de,239,48.802883376299,9.00049889091,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771315/,771315,BW
Kreisklinikum Calw-Nagold Kliniken Calw,Eduard-Conz-Straße 6,Calw,75365,+49 (0)7051/14-0,info@klinikverbund-suedwest.de,199,48.71523715962,8.745196580903,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771316/,771316,BW
Kreisklinikum Calw-Nagold Kliniken Nagold,Röntgenstraße 20,Nagold,72202,+49 (0)7051/14-0,info@klinikverbund-suedwest.de,227,48.541709160802,8.72203570606,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771317/,771317,BW
Kreiskrankenhaus Herrenberg,Marienstraße 25,Herrenberg im Gäu,71083,+49 (0)7032/16-0,info@klinikverbund-suedwest.de,150,48.591850404105,8.874998331103,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771318/,771318,BW
Malteser Krankenhaus St. Franziskus-Hospital Hauptstandort,Waldstraße 17,Flensburg,24939,+49 (0)461/816-0,krankenhaus.flensburg@malteser.org,340,54.79258411236,9.42023777965,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771320/,771320,SH
Malteser Krankenhaus St. Franziskus-Hospital Tagesklinik Geriatrie Schleswig,Am Damm 1,Schleswig,24837,+49 (0)461/816-0,krankenhaus.flensburg@malteser.org,0,54.524594958719,9.563961267504,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771321/,771321,SH
Vital Klinik GmbH & Co. KG,Streuweg 100,Alzenau in Unterfranken,63755,+49 (0)6023/5059-0,info@vital-klinik.de,42,50.100468558415,9.091820731751,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771322/,771322,BY
Fachkrankenhaus Coswig,Neucoswiger Straße 21,Coswig bei Dresden,01640,+49 (0)3523/65-0,rezeption@fachkrankenhaus-coswig.de,165,51.131220411481,13.593594074282,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771328/,771328,SN
DGD Diakonie- Krankenhaus Wehrda gGmbH,Hebronberg 5,Marburg,35041,+49 (0)6421/8080,info@dkh-wehrda.de,208,50.830535859995,8.761592388219,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771338/,771338,HE
DRK Krankenhaus Teterow gGmbH,Goethestraße 14,Teterow,17166,+49 (0)3996/141-0,info@drk-kh-teterow.de,95,53.776842364813,12.571374526592,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771339/,771339,MV
Asklepios Klinikum Uckermark,Am Klinikum 1,Schwedt/Oder,16303,+49 (0)3332/53-0,orga.schwedt@asklepios.com,344,53.052767404681,14.275908780051,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771340/,771340,BB
Malteser-Krankenhaus,Pillkaller Allee 1,Berlin,14055,+49 (0)30/30001-0,verwaltung@malteser-krankenhaus-berlin.de,97,52.508791336641,13.251347333198,https://bundes-klinik-atlas.de/krankenhaussuche/krankenhaus/771341/,771341,BE
